L_ListingID,L_Address,L_City,beds,baths,price,remarks
1154237388,643 E Vassar,Fresno,2.0,1.0,399000,"Pest Clearance Done! 
Charming on the outside and surprisingly spacious on the inside! Located at 643 E Vassar Ave in the desirable 93704 area of Fresno, this 1930-built home offers 1,972 square feet of living space on an 8,040 square foot lot.

Step inside and prepare to be impressed by the unexpectedly expansive floor plan featuring multiple oversized living areas, including a formal living room, family room, game room, and a cozy dining nook. The layout offers flexibility for entertaining, working from home, or creating the lifestyle space you've been wanting.

This 3-bedroom, 1-bath home provides two generously sized bedrooms, while the third makes a perfect office or craft room. The primary bedroom features a nicely sized walk-in closet. A small basement area with an existing built-in bar offers additional potential for storage or creative transformation.

The kitchen is functional with room to personalize and make your own. The home does need some TLC, bring your vision and a little elbow grease to unlock its full potential.
Outside, enjoy a huge front yard and a manageable backyard. The detached 1-car manual garage includes washer and dryer hookups and offers possibilities.

If you're looking for character, space, and opportunity in a well-established neighborhood, this one is worth a look!"
1149833162,80394 Avenue 48 303,Indio,,0.0,228000,"Outdoor Resort Indio is a Class A Motorcoach resort. This is an RV lot. Experience the best of Outdoor Resort Indio living from this beautifully upgraded RV lot featuring one of the most breathtaking sunset views in the entire resort. With a perfect southwest orientation, your private back-porch retreat overlooks the shimmering lake, picturesque bridge, rolling golf course greens, and the dramatic mountain backdrop--an unforgettable setting for evening relaxation and entertaining.The expansive outdoor kitchen is designed for both style and function, offering a long bar with tile countertops, a 5-burner electric cooktop, large sink, oven, dishwasher, under-counter refrigerator, plentiful storage, hot water, and a garbage disposal. It's the ideal setup for hosting friends or enjoying quiet meals with a view.A long solid-roof pergola creates a spacious, shaded living area complete with two wicker sofas, a coffee table, and a large rolling storage cabinet topped with a TV. Two electric privacy screens allow you to close off the space for added comfort. With three ceiling fans and two radiant ceiling heaters, the outdoor living room stays comfortable early or late in the day.Six cushioned bar chairs line the kitchen bar, making this a social hub for gatherings. Behind the coach, a comfortable back-porch seating area with a table and four chairs invites you to take in the incredible views--sunsets, glistening water, and the serenity of the surrounding desert landscape."
1170711625,30303 Laruns St,Murrieta,5.0,3.0,779000,"Warmth & sophistication greet you the moment you step inside. Light fills the space, drawing you toward the heart of the home - a beautifully reimagined chef’s kitchen where form & function meet effortlessly. Quartz countertops, a full-wall backsplash, sculptural waterfall island, gas stove, & refined gold hardware create a space that feels both elevated & inviting. Open to the expansive family room & flowing naturally to the backyard, it’s designed for connection - dinner parties that linger, holidays that expand, & quiet evenings that feel intentionally unhurried. Here, entertaining feels effortless. Weeknights become rituals of cooking, unwinding, & reconnecting. Luxury vinyl plank flooring, soft-close cabinetry, designer lighting, & thoughtful finishes quietly elevate everyday living. The flexible layout offers 4 upstairs bedrooms ideal for growing families, remote work, or creative pursuits, while a downstairs bedroom provides comfort & privacy for guests or multi-generational living. Step outside to a backyard designed for real life-BBQs with friends, kids playing freely, morning yoga, gardening, or peaceful coffee moments in the sun. Solar & a Tesla charging station add modern efficiency to a lifestyle rooted in ease & intention. Surrounded by award-winning schools, parks, trails, & the lifestyle of Temecula Wine Country, this home offers a rare sense of balance - peaceful, connected, & deeply livable. This isn’t just a home, it’s where life begins to feel lighter, calmer, & beautifully aligned."
1178353680,24809 E Benedict,San Bernardino,4.0,2.0,450000,"4-bedroom, 2-bathroom single-family home offering 1,198 square feet of living space on a 6,250 square foot lot in the Valley View area of San Bernardino. The property features a long driveway providing ample off-street parking and a fenced yard offering privacy and security. 
Conveniently located with easy access to the 10 freeway and close to everyday shopping, dining, and employment centers throughout the Inland Empire."
1179189505,2454 Manzanita Drive,Oxnard,2.0,3.0,475000,"Welcome to this 2-bedroom, 2.5-bath condo in the desirable Manzanita Park gated community with low HOA!Inside, you'll find fresh interior paint, an upgraded kitchen, and a cozy gas fireplace, along with a custom staircase banister. The spacious primary suite features a walk-in closet, and plenty of storage throughout the home, including pull-down attic access in the garage. An attached 2-car garage provides additional storage and everyday convenience.The gated community offers a swimming pool, spa, and the added convenience of a private access gate that leads directly to the neighboring shopping center, making it easy to walk to grocery stores, restaurants, and other everyday essentials.With fresh paint already completed and the kitchen updated, this home offers a great opportunity to make a few finishing touches-like new flooring-to match your personal style. Schedule a showing today!"
1189275488,6886 Parkside Avenue,San Diego,2.0,2.0,399000,"Great opportunity for someone ready to make it their own! This 2-bedroom, 1.5-bath condo offers 1,012 sq. ft. and is ready for some cosmetic updates. If you're looking for a home where you can add your own style and make it your own, this could be a great fit. The home features a detached 1-car garage and full-size laundry inside the unit, plus a layout with plenty of potential. Bring your ideas, make some updates, and create a space you'll love. Property is being sold in its current condition. Come take a look and see the possibilities!"
1147464957,106 Batista Court,Palm Desert,4.0,4.0,869900,"Nestled on one of the most desirable cul-de-sac streets in the gated community of Brenna, this beautifully maintained home offers refined comfort and exceptional privacy. Step inside to an inviting entry accented by a slab-granite pony wall, leading to a separate formal dining room and a spacious great room complete with custom built-ins, media niche, and cozy fireplace.The gourmet kitchen is designed for both everyday living and effortless entertaining, featuring slab-granite countertops, stainless steel appliances, a gas cooktop with pot filler, and convenient pull-out cabinet drawers.With 4 bedrooms and 3.5 baths, this home includes a standout feature: the fourth bedroom has been transformed into a luxurious private casita with its own entrance, kitchenette, full bath, dedicated HVAC mini split, private stackable laundry and more--ideal for guests, multigenerational living, or rental potential.Additional interior highlights include tile flooring throughout the main areas, carpeted bedrooms, plantation shutters, a home security system, and surround sound with speakers throughout.Step outside to a lushly landscaped yard with an in-ground sprinkler system and a stunning pebble-tec pool with umbrella stand, spa, and waterfall, perfect for enjoying the desert lifestyle.Located in a highly sought-after Palm Desert neighborhood close to top-rated schools, parks, shopping, dining, and entertainment. Low HOA of just $120/month. Energy-efficient home with a solar system--buyer to assume the existing solar loan, offering long-term utility savings"
1155369764,5593 Edgeview Dr,Discovery Bay,3.0,3.0,679950,"Exceptional opportunity in a prestigious gated golf course community with  24-hour security. This single-story residence offers 3 bedrooms, 2.5 baths, and a thoughtfully designed split floor plan that blends comfort, privacy, and versatility. The expansive primary suite is a true retreat, complete with a skylight that fills the space with natural light. On the opposite wing of the home, a generously sized bedroom with an en suite bath provides the perfect setting for guests, extended family, or a private second primary suite. Additional features include a 3-car garage, owned solar, and a beautifully low-maintenance backyard with a swim spa for year-round enjoyment. With timeless potential and an exceptional setting, this cosmetic fixer is a rare chance to create a refined custom home in one of the area's most desirable communities.Walk through https://my.matterport.com/show/?m=4mvtRyMWcr2&brand=0"
1184988467,1252 D,Corona,2.0,1.0,499999,"Check out this charming home right off D Street. Centrally located in the heart of Corona, it is close to all shopping, schools, and parks. Inside, you'll find that this beautiful home has been lovingly updated with new counters, fresh paint, bathroom fixtures, and new plumbing. Major renovations were completed a few years ago, so the home has a new roof, AC system, water heater, windows, and all the bells and whistles. Outside, you will find an oversized, flat lot ready to be built on. Perfect for an ADU or other structure. Plenty of room in the backyard for all your toys! Potential for RV parking as well! One of the only homes in the area priced under 500K. This home is perfect for anyone looking to settle down in Corona or buy something with the potential to build! The possibilities are endless. Make an appointment today to tour your new home!"
1153938354,1540 W Whittier Avenue,Hemet,2.0,2.0,245000,"PRICE ADJUSTMENT!  Opportunity meets comfort in the desirable Panorama Village! This is a wonderful chance to make a home your own in a peaceful and well-established 55+ neighborhood. This single-story residence offers approximately 1,197 square feet with 2 bedrooms and 2 bathrooms, and is ready for its next owner to bring a little TLC and personal touch.  Updated laminate flooring creates a welcoming entry, and the spacious living and dining areas offer a great layout for relaxing or entertaining. The bright kitchen features range and microwave, a stainless-steel sink and faucet, and plenty of storage in the original white cabinetry. The backyard offers a covered patio and low-maintenance concrete hardscape, giving you plenty of space to enjoy the outdoors without the upkeep.   Living in Panorama Village means enjoying resort-style amenities including a pool, sauna, 9-hole golf course, clubhouse, recreation rooms, and fitness spaces; all just minutes from shopping and everyday conveniences in Hemet.  A great opportunity for a buyer looking for value, potential, and a home that’s ready for a little love."
1175474081,916 E Santa Paula Street,Santa Paula,3.0,2.0,735000,"Family-Owned Craftsman Home with a 4-Car Garage! Blending small-town vintage charm with over 1,600 square feet of single-story living space, this property features a rare 4-car garage. It is located on a large lot with RV access in a highly walkable Santa Paula neighborhood, just steps from local eateries, shopping, schools, and the Santa Paula Historical District.A covered front porch opens into a spacious great room with high ceilings, designed perfectly for formal living and dining. At the heart of the home, the retro-chic kitchen features iconic Youngstown vintage steel cabinets, an attached dining ell, and a brand-new stainless refrigerator. A functional mudroom adds utility with a vintage cabinet and a new washer and dryer. Generous attic space provides possibilities. Step outside to the covered back porch to enjoy a large backyard with peaceful mountain views and mature orange and avocado trees. Ample space for gatherings, barbecues, and parking galore. Modern peace of mind comes with fresh paint, updated electrical, copper plumbing, and a newer roof that is approximately 5 years old. This generational treasure is ready for its next chapter. Some photos have been virtually staged."
1175513596,61833 High Country Trail,Anza,4.0,2.0,540000,"VIEWS!!! 20 ACRES! Experience the beauty of country living on over 20 acres of scenic land with breathtaking panoramic views in every direction. Built in 2006, this spacious 3,040-square-foot home offers 4 bedrooms, 2 bathrooms, and a thoughtfully designed floorplan that blends comfort with functionality. Step inside to discover expansive living and dining spaces filled with natural light and framed by stunning views of the surrounding landscape. The spacious kitchen features a large center island, stainless steel appliances, including a wall oven, built-in microwave, dishwasher, and 8-burner gas range, and opens seamlessly to the family room with a cozy fireplace—creating the perfect gathering space for family and friends. French doors lead to a generous concrete patio where you can relax, entertain, and take in the spectacular mountain and valley vistas. The primary suite offers a peaceful retreat with a spacious bedroom, sitting area, large closet, and ensuite bathroom featuring a jetted soaking tub and separate shower. On the opposite side of the home, the additional bedrooms are connected by a versatile flex space ideal for a home office, study area, playroom, or media room. Outside, the usable front portion of the property offers endless possibilities for horses, gardening, orchards, recreation, or simply enjoying the privacy and open space. Set back from the road, this property provides a tranquil setting while showcasing some of the most incredible views Anza has to offer."
1157632267,27463 Alpen,Lake Arrowhead,5.0,6.0,2375000,"Spoonbill by Custom Nests, Elevated Lake Living with Lake Rights. Set against expansive lake views and nearly 180 degrees of surrounding forest, Spoonbill is a design forward retreat with a rare sense of  privacy and space. With no neighbor to the right and a stunning prow featuring expansive windows, the home is filled with natural light and frames the lake from nearly every angle, while still feeling tucked into the trees. Bifold doors open to a brand new, expansive Trex deck, creating easy indoor/outdoor living. The home has been extensively upgraded with a brand new roof, all new HVAC and ducting, and new decking throughout. A new 2 car garage is currently under construction, with ample parking overall. Inside, every bedroom has its own en-suite, making the layout feel comfortable and private throughout. The kitchen is finished with Calacatta Borghini marble, and the powder room features Patagonia quartzite. Throughout the home, you’ll find Roman clay walls, designer wallpaper, and a well curated mix of lighting and furnishings from Palecek, Fourhands, Lulu & Georgia, and Harbour Outdoor throughout. Custom details include an antique Moroccan door in the powder room, repurposed original floating shelves, and preserved fireplaces. Bathrooms are finished with WOW and Zia tile, complemented by Cali Flooring throughout. The home also features custom bunk beds and Nectar and Saatva mattresses, making it feel fully dialed and turnkey. Ample parking for up to 5 vehicles, including the soon to be completed garage. Offered with lake rights, this is a fully reimagined, design forward home in one of the most beautiful settings on the mountain."
1183993158,1352 N Mako,Anaheim,2.0,2.0,550000,"Welcome to 1352 N. Mako Lane in Anaheim, a beautiful townhome offering a spacious, open-concept floor plan designed for comfortable everyday living and entertaining. The generous kitchen serves as the heart of the home and opens seamlessly to the dining and family rooms, creating a bright and connected living space.
The kitchen features granite countertops, ample cabinetry, and plenty of workspace, while the thoughtfully designed upstairs and downstairs add a fresh, contemporary touch throughout the home.
Step outside to the large private patio, an inviting extension of the living space with plenty of room for outdoor dining, entertaining, gardening, or simply relaxing and enjoying the Southern California weather.
The home's functional layout provides a wonderful balance of comfortable living and convenience. Ideally situated in Anaheim with easy access to the 91 Freeway, the property is also conveniently located near Disneyland Resort, shopping, dining, entertainment, and other popular Orange County destinations.
With its open floor plan, spacious outdoor patio, and convenient Anaheim location, this townhome offers an excellent opportunity for buyers looking for a move-in-ready home with both indoor and outdoor living space.
Don't miss the opportunity to make 1352 N. Mako Lane your new home!"
1157808989,20175 E Pine Drive,Pioneer,3.0,2.0,520000,"Lovely home  on 2.16 acres of well maintained land.With lg fenced garden and separate fenced flower area both setup for automatic watering. Small green house with water & electric access.  Lg detached workshop/garage w/ a loft upstairs for entertaining. Home is well maintained w/3605 sqft of living space.  Home features 3 large bd and 2 full ba w/ potential for a 3rd bath (there is plumbing setup already in both the office space area as well as the storage area adjacent to the office, 3 levels, adorable loft upstairs, w/a crawl space storage that could be the secret toy room or store the holiday decor.  Ground level room as a propane stove heater on a thermostat w/ access to the yard, large art studio/craft room, small office area , storage area off the hall as well.  Living room boasts high ceiling w/cozy wood stove for heat and ambiance, separate dining area . Open kitchen w/ propane gas stove/electric oven, large stainless sink, dishwasher & walk in pantry.  Oversized laundry/mud room w/ folding & storage area. Large deck for entertaining .  Attached garage has room for 2 lg vehicles, has stand up attic storage w/pull down stairs for easy access. The huge detached workshop room for cars, toys, yard equipement  garage attached to the workshop ."
1093832772,11428 National Boulevard 101,Los Angeles,3.0,3.0,1399000,"Enjoy desirable Westdale Trousdale in this light and bright spacious end-unit, 4 level townhome. This single-family alternative has absolutely everything you could wish for. The first level boasts an open and sun-drenched living and dining room, and a large, newly remodeled kitchen. The second level features three spacious bedrooms and side by side laundry. Venture up to the roof deck and relax or entertain, enjoying the tree top and city views. Enter through your private garage with side by side parking to a large extra space that could be a wonderful work from home area, screening room or hangout space. Ample storage, low HOA dues and easy access to shops and restaurants complete the package."
1174731101,50690 Havasu Falls Drive,Indio,3.0,2.0,625000,"Just Reduced!!! Welcome to Trilogy Polo Club, an exclusive gated community offering resort-style living at its finest. This stunning Connect floor plan features 3 bedrooms, 2 full bathrooms, and a versatile den, all thoughtfully designed within a bright, open-concept layout that shows like a model home.Built in 2021 and lightly lived in, this beautiful single-story residence boasts over $84,000 in designer upgrades and is truly move-in ready. Highlights include upgraded flooring, custom tile accents, a designer kitchen backsplash, upgraded cabinetry, quartz countertops, a large kitchen island, and top-of-the-line stainless steel appliances, including a gas range.The spacious great room seamlessly blends indoor and outdoor living with a spectacular multi-slide glass wall that opens to the beautifully landscaped backyard--perfect for entertaining or simply enjoying the desert lifestyle. Additional upgrades include enhanced bathroom tile and shower enclosures, premium landscaping, and a leased solar system for energy efficiency.The home also features a 2-car garage and exceptional attention to detail throughout.Residents of Trilogy Polo Club enjoy the security and prestige of a gated community, with optional club membership available for access to world-class amenities, including tennis and pickleball courts, a state-of-the-art fitness center, resort-style pool and spa, poker and billiards rooms, an artisan studio, cafe, and a full calendar of social events and activities.Experience the ultimate in luxury, comfort, and active desert living in one of the Coachella Valley's most sought-after communities."
1181829352,3070 Santo Tomas,Perris,3.0,2.0,399900,"CASH ONLY_ A spacious corner-lot property offering plenty of room inside and out. Public records reflect the home as a 3-bedroom, 2-bath, while the property is currently configured with 6 bedrooms and 3 full bathrooms, providing flexible space for a large household, guests, home office, or multi-generational living. The property features fencing around the lot, offering added privacy and a defined outdoor space.

The backyard offers a unique opportunity for buyers to bring their vision to life. A decking project has been started, with materials left on the property for the future owner to complete and customize. The backyard also features connection for a future a waterfall feature, adding character and potential for creating a relaxing outdoor retreat. With its corner-lot location, generous living space, and backyard potential, this property offers plenty of possibilities.

Conveniently located near shopping, dining, schools, parks, and major transportation routes. Buyer and buyer’s agent to independently verify bedroom/bathroom count, square footage, permits, additions, improvements, and all property details with the appropriate agencies."
1176990874,2608 Blackstone Court,Bakersfield,3.0,2.0,400000,"Welcome to this spacious single-story home featuring 3 bedrooms, 2 full bathrooms, and a generously sized lot. Clean, move-in ready, and meticulously maintained, this home reflects true pride of ownership and offers a fantastic opportunity for its next owner. And then you step outside to enjoy your own private backyard oasis featuring a refreshing swimming pool. The expansive lot also includes a detached garage, providing additional storage, workspace, or potential for future possibilities. Whether you're a first-time buyer, growing family, or investor, this well-maintained home offers comfort, space, and exceptional value."
1178614092,130 Baroni Avenue 37,San Jose,2.0,3.0,785000,"*** PRICE IMPROVEMENT ! Now offered at price for buyers looking for value and convenience in San Jose. *** Welcome to this stunning, turn-key townhouse nestled in the highly desirable Baroni Green community of Blossom Valley. Spanning 1,390 square feet of bright and airy living space, this home features a highly functional two-story layout with vaulted ceilings, a cozy fireplace, and beautiful hardwood floors. The spacious kitchen features updated cabinetry, sleek stainless-steel appliances, a gas cooking range/oven, reverse osmosis system for purified drinking water, and ample counter space for the home chef. The floor plan offers 2 large bedrooms including a primary suite with a walk-in closet 2.5 bathrooms, and a dedicated home office perfect for remote work or a bonus studio. Enjoy the ultimate convenience of a private, attached garage alongside access to pristine community amenities, including a refreshing pool, spa, and playground. Located just minutes from local parks, retail, dining, and major commute corridors, this pristine property blends modern comfort and suburban convenience seamlessly. Schedule your tour today!"
1179142317,1 Baldwin Avenue 903,San Mateo,2.0,2.0,998000,"Beautiful retirement community with first class amenities. This unit is an 'H' model unit, 2 bedrooms | 2 baths at over 1,400 square feet, with amazing views of the bay eastward and north to San Francisco.  The kitchen was recently updated with off white cabinetry.  The primary bath offers a walk in shower. The best feature of this unit is the amazing neighborhood views and views of the bay and SFO. Convenience to downtown San Mateo, dining, theatre, and anything else you might need. Our community offers many benefits for our members which include 2 restaurants, in house fitness classes, an indoor swimming pool, off site activities and scheduled outings with the community​​‌​​​​‌​​‌‌​​‌​​​‌‌​​​‌​​‌‌​‌‌‌​‌​​​‌‌​ bus."
1173047686,6206 Camellia,North Hollywood,7.0,5.0,2550000,"Welcome to this recently renovated, gated 2 unit property in the heart of North Hollywood, offering exceptional flexibility for investors, owner-users. Previously utilized as a detox facility, both units are now delivered vacant, presenting a rare opportunity for immediate occupancy or rental income.

The front residence at 6206 Camellia Ave has been extensively remodeled and expanded, featuring 4 bedrooms, 3 bathrooms, and approximately 1,970 square feet of thoughtfully designed living space. The detached ADU at 6204 Camellia Ave offers 3 bedrooms, 2 bathrooms, and approximately 1,260 square feet, providing a versatile secondary residence with excellent income potential.

Each home has its own address and is separately metered for gas and electricity, offering convenience and independence for future occupants. Interior upgrades include recessed lighting, luxury vinyl plank flooring, smart-home features, designer finishes, and modern fixtures throughout. Both kitchens are beautifully appointed with Quartz countertops and premium appliances, while the stylishly updated bathrooms provide a clean, contemporary aesthetic. Each unit also includes the convenience of an in-unit washer and dryer.

Additional highlights include a charming wood-burning fireplace in the front residence and fully owned, paid-off solar panels servicing the ADU. Situated in a highly desirable North Hollywood location, the property is just minutes from shopping centers, grocery stores, restaurants, parks, schools, and major transportation routes.

This turnkey, income-producing opportunity combines modern amenities, quality craftsmanship, and outstanding versatility in one of the San Fernando Valley's most sought-after neighborhoods."
1175333003,3619 Fig Tree Spring,Mariposa,4.0,2.0,559000,"Nestled among mature trees on 7.57 private acres, this beautifully maintained 4-bedroom, 2-bath home offers the perfect blend of comfort, privacy, and country living. Built in 2005 and offering 1,983 sq. ft. of living space, the home welcomes you with established landscaping, inviting outdoor sitting areas, and a peaceful park-like setting. Inside, vaulted ceilings and abundant natural light create a spacious atmosphere, while the living room features a brick fireplace with wood stove insert for cozy evenings at home. The thoughtfully designed kitchen offers rich wood cabinetry, stainless steel appliances, generous workspace, lighting that brightens the heart of the home. The spacious primary suite provides a relaxing retreat, and the functional floor plan offers room for family, guests, or a home office. A 440 sq. ft. garage provides additional storage and convenience. Horse enthusiasts will appreciate the approximately half-acre fenced pasture complete with electric fencing and room for up to two horses. Underground utilities preserve the natural beauty of the property while providing modern convenience. For added peace of mind, well and pest inspections have already been completed and are available for buyer review. Whether you're seeking a full-time residence, hobby ranch, or private foothill retreat, this property offers the space, privacy, and lifestyle you've been looking for. MOVE IN READY. NEAR MAIN ARCH ROCK ENTRANCE TO YOSEMITE NATIONAL PARK."
1175111387,14681 Choco Road,Apple Valley,7.0,5.0,815000,"Welcome to 14681 Choco Road, an exceptional golf course estate offering space, style, and resort-inspired living in one of Apple Valley’s most desirable locations. Perfectly situated with direct access to the beautiful Apple Valley Golf Course, this impressive residence combines stunning views with an entertainer’s dream floor plan.

At the heart of the home is a beautifully updated kitchen, thoughtfully designed with modern finishes, ample cabinetry, and generous prep space for everything from everyday meals to large gatherings. The expansive layout flows seamlessly into multiple living and entertaining areas, creating the perfect environment for hosting family and friends.

This one-of-a-kind property features two separate bar areas—one upstairs and one downstairs—offering endless opportunities for entertaining. Whether you’re hosting game day, holiday celebrations, or enjoying a quiet evening overlooking the 15th & 16th hole on Apple Valley golf course, this home was built for making memories.

Step outside to your private backyard retreat complete with a sparkling pool, spacious patio areas, and breathtaking fairway views. Enjoy the convenience of golf course access, allowing you to fully embrace the golf lifestyle right from your backyard.

Adding even more value, the home includes a solar lease to help offset energy costs while supporting efficient living year-round.

With 7 bedrooms, 5 bathrooms, incredible indoor-outdoor living spaces, an updated kitchen, dual entertainment bars, pool, golf course access, and stunning views, 14681 Choco Road offers a rare opportunity to own a truly exceptional Apple Valley estate."
1178516947,3927 W Hemlock Street,Oxnard,4.0,4.0,2850000,"Welcome to one of Seabridge's most coveted waterfront residences, where luxury, lifestyle, and the beauty of Channel Islands Harbor come together. Perfectly positioned along one of Seabridge's desirable secondary channels, this exceptional home offers approximately 50 feet of private boat dock easement and an unparalleled opportunity to experience the very best of Southern California waterfront living.A grand entry welcomes you with soaring ceilings, stately architectural columns, abundant natural light, and a sweeping staircase that creates an unforgettable first impression. Designed for both everyday living and entertaining, the spacious floor plan offers three fireplaces, formal living and dining rooms, and an open-concept family room that flows seamlessly into the kitchen. Walls of windows flood the home with natural light while showcasing beautiful channel views. The kitchen features double ovens, a large center island with breakfast bar, generous cabinetry, ample prep space, and a breakfast nook overlooking the water.Step outside to your private waterfront retreat with multiple entertaining areas, mature palm trees, low-maintenance turf, and direct access to your private dock. Spend your days boating, paddleboarding, kayaking, fishing, or cruising to waterfront restaurants from your own backyard.The desirable floor plan includes a main-level bedroom with an en-suite bathroom and French doors opening directly to the backyard, making it ideal for guests, multigenerational living, or a private office. Upstairs, the spacious primary suite offers a sitting area with a double-sided fireplace, private waterfront balcony, oversized walk-in closet with built-in safe, and a spa-inspired bathroom with a soaking tub, dual vanities, and separate shower. Two additional guest bedrooms, a versatile loft, and a dual-sink guest bathroom complete the second level. Additional highlights include a dedicated laundry room with utility sink, a tandem three-car garage, and the rare convenience of unrestricted street parking within Seabridge. Residents enjoy resort-style amenities including a waterfront clubhouse, pool, spa, fitness center, parks, playgrounds, walking paths, and pedestrian bridges. Just moments from waterfront restaurants, shopping, Channel Islands Harbor, and a short bike ride to Oxnard's beautiful beaches, this is a rare opportunity to own in one of Ventura County's most sought-after waterfront communities where every day feels like a vacation."
1187587120,5404 Quakertown 5,Woodland Hills,2.0,3.0,575000,"Welcome to this spacious 2-bedroom, 2.5-bath condo ideally located in the heart of Woodland Hills, just moments from Ventura Boulevard. This inviting two-story residence offers a bright and open floor plan with generous living and dining areas, recessed lighting, wood-style flooring, and a cozy fireplace. Large windows throughout bring in plenty of natural light, while the private patio provides additional space to relax and enjoy the outdoors. The kitchen offers ample cabinetry and counter space and opens conveniently to the dining area, making the layout great for both everyday living and entertaining. Upstairs, you'll find two generously sized bedrooms, each with its own bathroom, including a spacious primary suite with a walk-in closet. A convenient half bath downstairs completes the functional floor plan. Enjoy an incredibly convenient Woodland Hills location close to the shops, restaurants, cafes, and everyday conveniences along Ventura Boulevard, with easy access to the 101 Freeway for commuting throughout the Valley and beyond. A wonderful opportunity to make this spacious Woodland Hills condo your own!"
1159103096,43469 Sheephorn,Big Bear,3.0,3.0,799000,"Location location location!! Views views views!!! Upper Moonridge Chalet with eyes on the slopes & approved building plans to add 1,877 sq. ft! Welcome to your mountain getaway a beautifully maintained 3-bedroom, 3-bath cabin with a spacious loft, perfectly situated in the desirable Upper Moonridge and positioned to capture breathtaking views of Big Bear Mountain ski slopes. This home blends cozy alpine charm with modern comfort, featuring 3 floors of living/sleeping area with a bathroom on every floor. Vaulted wood-beam ceilings with large windows providing natural light and mountain scenery. Currently operating as a well-performing short term rental, this property offers strong income potential with a proven track record of guest satisfaction and consistent bookings. Included with the sale are approved plans to expand the home to approximately 1,877 square feet, complete with a 400 sq. ft. garage and 468 sq. ft. of outdoor patio decking, giving you the opportunity to create your dream mountain estate or elevate your investment portfolio. Whether you're seeking a vacation home, short-term rental, or year-round retreat, this property delivers endless potential in one of Big Bear's most sought-after locations just minutes from ski resorts, hiking trails, the lake, and the Village."
1176742581,448 N Bellflower 216,Long Beach,1.0,1.0,412000,"Beautifully updated and move-in ready, this desirable mid-level one-bedroom, one-bath condominium is ideally located within the gated, resort-style community of Stoneybrook Villas. An expansive private balcony extends the living space outdoors and showcases peaceful views of the treetops, city lights, and distant hills, creating the perfect setting for morning coffee, evening relaxation, or entertaining guests. The thoughtfully designed floor plan offers a seamless flow between the living, dining, and outdoor spaces, while the bedroom also enjoys the same tranquil views. Recent updates include an updated kitchen, freshly painted interior, smooth ceilings, contemporary lighting and plumbing fixtures, hard-surface flooring in the kitchen, dining area, and bathroom (grandfathered by the HOA), new carpet in the living room and bedroom, central heating and air conditioning, abundant storage, a spacious walk-in wardrobe closet, and a large hallway linen/storage closet. Additional conveniences include in-building community laundry facilities and one deeded covered subterranean parking space. Stoneybrook Villas is one of Long Beach's premier gated communities, featuring beautifully landscaped grounds with mature trees, meandering streams, expansive greenbelts, and an impressive collection of resort-style amenities. Residents enjoy multiple swimming pools, spas, saunas, tennis courts, a fitness center, clubhouse, basketball court, and inviting outdoor spaces that provide a peaceful retreat in the heart of the city. Ideally situated with convenient access to both Los Angeles and Orange County, this exceptional location is just minutes from California State University, Long Beach, Belmont Shore, the beach, 2nd & PCH, Marine Stadium, and Marina Vista Park. Enjoy nearby biking and walking trails, kayaking, paddleboarding, the weekly farmers' market, summer concerts in the park, and an abundance of shopping, dining, and recreation. Whether you're searching for a full-time residence, a weekend retreat, or an investment opportunity, this beautifully updated home offers the perfect combination of comfort, convenience, and the sought-after Stoneybrook Villas lifestyle."
1157585165,1921 Catahoula Court,Paso Robles,4.0,3.0,1049000,"Welcome to 1921 Catahoula in beautiful Paso Robles. A stunning custom-built home completed in 2024, where thoughtful design meets modern comfort and effortless Central Coast living. Situated on a generous 12,400 sq ft lot, this 4-bedroom, 3-bathroom home offers 2,420 sq ft of well-designed living space, perfect for both everyday living and entertaining. The open-concept floor plan is complemented by a separate formal family room and dining area, providing flexibility for gatherings or quiet retreats. The heart of the home is the inviting living room, featuring custom built-in shelving and a cozy gas fireplace. The chef's kitchen is a standout, showcasing a large quartz island, abundant counter space, and a spacious pantry designed for convenience and style. Upstairs, all bedrooms are thoughtfully positioned for privacy. The expansive primary suite offers a true retreat with a large walk-in closet, spa-inspired soaking tub, and a beautifully tiled walk-in shower. Additional highlights include plantation shutters throughout, a whole house fan, and PAID SOLAR for enhanced energy efficiency. The laundry room is equipped with a utility sink for added functionality. Step outside to a backyard designed with intention and still has room for endless potential. Featuring a gorgeous covered patio, added concrete, a dedicated dog run, and enhanced drainage with extra rain gutters. The 2-car garage includes a bonus workshop area, perfect for hobbies, storage, or projects. Located just minutes from renowned wineries and the Paso Robles Golf Club, this home offers not just a place to live, but a lifestyle to enjoy. This is the one you've been waiting for — schedule your private showing today."
